chr	start	end
chr17	25270000	25280000
chr17	25430000	25440000
chr17	25470000	25480000
chr17	25550000	25560000
chr17	25560000	25570000
chr17	25570000	25580000
chr17	25710000	25720000
chr17	25720000	25730000
chr17	25770000	25780000
chr17	25780000	25790000
chr17	25790000	25800000
chr17	25800000	25810000
chr17	25810000	25820000
chr17	25820000	25830000
chr17	25830000	25840000
chr17	25840000	25850000
chr17	25860000	25870000
chr17	25870000	25880000
chr17	25910000	25920000
chr17	25920000	25930000
chr17	25940000	25950000
chr17	25950000	25960000
chr17	25980000	25990000
chr17	26040000	26050000
chr17	26060000	26070000
chr17	26070000	26080000
chr17	26080000	26090000
chr17	26090000	26100000
chr17	26110000	26120000
chr17	26120000	26130000
chr17	26130000	26140000
chr17	26200000	26210000
chr17	26240000	26250000
chr17	26250000	26260000
chr17	26410000	26420000
chr17	26500000	26510000
chr17	26560000	26570000
chr17	26590000	26600000
chr17	26660000	26670000
chr17	26670000	26680000
chr17	26690000	26700000
chr17	26700000	26710000
chr17	26710000	26720000
chr17	26780000	26790000
chr17	26880000	26890000
chr17	26890000	26900000
chr17	26910000	26920000
chr17	26930000	26940000
chr17	26940000	26950000
chr17	26970000	26980000
chr17	27010000	27020000
chr17	27020000	27030000
chr17	27050000	27060000
chr17	27120000	27130000
chr17	27130000	27140000
chr17	27200000	27210000
chr17	27500000	27510000
chr17	27510000	27520000
chr17	27520000	27530000
chr17	27550000	27560000
chr17	27560000	27570000
chr17	27600000	27610000
chr17	27620000	27630000
chr17	27630000	27640000
chr17	27640000	27650000
chr17	27650000	27660000
chr17	27680000	27690000
chr17	27700000	27710000
chr17	27810000	27820000
chr17	27820000	27830000
chr17	27830000	27840000
chr17	27840000	27850000
chr17	27850000	27860000
chr17	27900000	27910000
chr17	27910000	27920000
chr17	27950000	27960000
chr17	27960000	27970000
chr17	28000000	28010000
chr17	28040000	28050000
chr17	28070000	28080000
chr17	28080000	28090000
chr17	28140000	28150000
chr17	28170000	28180000
chr17	28220000	28230000
chr17	28230000	28240000
chr17	28310000	28320000
chr17	28320000	28330000
chr17	28340000	28350000
chr17	28350000	28360000
chr17	28380000	28390000
chr17	28480000	28490000
chr17	28510000	28520000
chr17	28520000	28530000
chr17	28570000	28580000
chr17	28620000	28630000
chr17	28690000	28700000
chr17	28760000	28770000
chr17	28770000	28780000
chr17	28800000	28810000
chr17	28950000	28960000
chr17	29000000	29010000
chr17	29030000	29040000
chr17	29070000	29080000
chr17	29090000	29100000
chr17	29230000	29240000
chr17	29260000	29270000
chr17	29340000	29350000
chr17	29390000	29400000
chr17	29430000	29440000
chr17	29450000	29460000
chr17	29460000	29470000
chr17	29480000	29490000
chr17	29490000	29500000
chr17	29540000	29550000
chr17	29550000	29560000
chr17	29610000	29620000
chr17	29660000	29670000
chr17	29710000	29720000
chr17	29780000	29790000
chr17	29790000	29800000
chr17	29870000	29880000
chr17	29880000	29890000
chr17	30000000	30010000
chr17	30520000	30530000
chr17	30570000	30580000
chr17	30610000	30620000
chr17	30650000	30660000
chr17	30900000	30910000
chr17	31050000	31060000
chr17	31070000	31080000
chr17	31120000	31130000
chr17	31270000	31280000
chr17	31290000	31300000
chr17	31360000	31370000
chr17	31370000	31380000
chr17	31380000	31390000
chr17	31510000	31520000
chr17	31520000	31530000
chr17	31560000	31570000
chr17	31630000	31640000
chr17	31650000	31660000
chr17	31850000	31860000
chr17	32030000	32040000
chr17	32090000	32100000
chr17	32100000	32110000
chr17	32110000	32120000
chr17	32140000	32150000
chr17	32160000	32170000
chr17	32180000	32190000
chr17	32280000	32290000
chr17	32310000	32320000
chr17	32320000	32330000
chr17	32340000	32350000
chr17	32350000	32360000
chr17	32360000	32370000
chr17	32380000	32390000
chr17	32480000	32490000
chr17	32490000	32500000
chr17	32500000	32510000
chr17	32520000	32530000
chr17	32530000	32540000
chr17	32550000	32560000
chr17	32630000	32640000
chr17	32780000	32790000
chr17	32800000	32810000
chr17	32810000	32820000
chr17	32820000	32830000
chr17	32830000	32840000
chr17	32890000	32900000
chr17	32900000	32910000
chr17	32920000	32930000
chr17	32940000	32950000
chr17	32960000	32970000
chr17	32990000	33000000
chr17	33030000	33040000
chr17	33080000	33090000
chr17	33090000	33100000
chr17	33250000	33260000
chr17	33280000	33290000
chr17	33290000	33300000
chr17	33350000	33360000
chr17	33390000	33400000
chr17	33520000	33530000
chr17	33540000	33550000
chr17	33620000	33630000
chr17	33630000	33640000
chr17	33680000	33690000
chr17	33710000	33720000
chr17	33750000	33760000
chr17	33760000	33770000
chr17	33780000	33790000
chr17	33810000	33820000
chr17	33820000	33830000
chr17	33840000	33850000
chr17	33880000	33890000
chr17	33890000	33900000
chr17	33900000	33910000
chr17	33910000	33920000
chr17	33920000	33930000
chr17	33930000	33940000
chr17	33940000	33950000
chr17	33950000	33960000
chr17	33970000	33980000
chr17	33980000	33990000
chr17	33990000	34000000
chr17	34000000	34010000
chr17	34020000	34030000
chr17	34030000	34040000
chr17	34110000	34120000
chr17	34120000	34130000
chr17	34130000	34140000
chr17	34180000	34190000
chr17	34190000	34200000
chr17	34200000	34210000
chr17	34260000	34270000
chr17	34300000	34310000
chr17	34310000	34320000
chr17	34390000	34400000
chr17	34580000	34590000
chr17	34590000	34600000
chr17	34600000	34610000
chr17	34620000	34630000
chr17	34630000	34640000
chr17	34640000	34650000
chr17	34670000	34680000
chr17	34830000	34840000
chr17	34840000	34850000
chr17	34850000	34860000
chr17	34890000	34900000
chr17	34930000	34940000
chr17	34950000	34960000
chr17	34970000	34980000
chr17	34980000	34990000
chr17	35000000	35010000
chr17	35010000	35020000
chr17	35040000	35050000
chr17	35050000	35060000
chr17	35060000	35070000
chr17	35070000	35080000
chr17	35080000	35090000
chr17	35090000	35100000
chr17	35120000	35130000
chr17	35130000	35140000
chr17	35160000	35170000
chr17	35180000	35190000
chr17	35190000	35200000
chr17	35230000	35240000
chr17	35240000	35250000
chr17	35250000	35260000
chr17	35260000	35270000
chr17	35340000	35350000
chr17	35370000	35380000
chr17	35380000	35390000
chr17	35390000	35400000
chr17	35420000	35430000
chr17	35430000	35440000
chr17	35510000	35520000
chr17	35540000	35550000
chr17	35550000	35560000
chr17	35630000	35640000
chr17	35660000	35670000
chr17	35670000	35680000
chr17	35690000	35700000
chr17	35700000	35710000
chr17	35720000	35730000
chr17	35820000	35830000
chr17	35830000	35840000
chr17	35840000	35850000
chr17	35860000	35870000
chr17	35870000	35880000
chr17	35880000	35890000
chr17	35890000	35900000
chr17	35900000	35910000
chr17	35910000	35920000
chr17	35960000	35970000
chr17	35970000	35980000
chr17	35980000	35990000
chr17	35990000	36000000
chr17	36030000	36040000
chr17	36040000	36050000
chr17	36080000	36090000
chr17	36100000	36110000
chr17	36110000	36120000
chr17	36120000	36130000
chr17	36140000	36150000
chr17	36160000	36170000
chr17	36200000	36210000
chr17	36230000	36240000
chr17	36250000	36260000
chr17	36270000	36280000
chr17	36310000	36320000
chr17	36820000	36830000
chr17	36830000	36840000
chr17	36860000	36870000
chr17	36940000	36950000
chr17	36950000	36960000
chr17	37000000	37010000
chr17	37020000	37030000
chr17	37040000	37050000
chr17	37050000	37060000
chr17	37190000	37200000
chr17	37210000	37220000
chr17	37270000	37280000
chr17	39840000	39850000
chr17	40870000	40880000
chr17	40880000	40890000
chr17	40900000	40910000
chr17	40930000	40940000
chr17	42190000	42200000
chr17	42290000	42300000
chr17	42310000	42320000
chr17	42870000	42880000
chr17	43010000	43020000
chr17	43070000	43080000
chr17	43560000	43570000
chr17	43620000	43630000
chr17	43630000	43640000
chr17	43660000	43670000
chr17	43800000	43810000
chr17	43950000	43960000
chr17	44070000	44080000
chr17	44100000	44110000
chr17	44180000	44190000
chr17	44350000	44360000
chr17	44610000	44620000
chr17	44730000	44740000
chr17	44770000	44780000
chr17	45250000	45260000
chr17	45430000	45440000
chr17	45470000	45480000
chr17	45500000	45510000
chr17	45510000	45520000
chr17	45540000	45550000
chr17	45550000	45560000
chr17	45560000	45570000
chr17	45570000	45580000
chr17	45590000	45600000
chr17	45620000	45630000
chr17	45630000	45640000
chr17	45640000	45650000
chr17	45660000	45670000
chr17	45680000	45690000
chr17	45720000	45730000
chr17	45730000	45740000
chr17	46030000	46040000
chr17	46070000	46080000
chr17	46110000	46120000
chr17	46150000	46160000
chr17	46160000	46170000
chr17	46200000	46210000
chr17	46240000	46250000
chr17	46250000	46260000
chr17	46280000	46290000
chr17	46290000	46300000
chr17	46320000	46330000
chr17	46340000	46350000
chr17	46380000	46390000
chr17	46450000	46460000
chr17	46480000	46490000
chr17	46490000	46500000
chr17	46540000	46550000
chr17	46550000	46560000
chr17	46620000	46630000
chr17	46630000	46640000
chr17	46640000	46650000
chr17	46650000	46660000
chr17	46660000	46670000
chr17	46670000	46680000
chr17	46680000	46690000
chr17	46700000	46710000
chr17	46710000	46720000
chr17	46720000	46730000
chr17	46750000	46760000
chr17	46770000	46780000
chr17	46780000	46790000
chr17	46850000	46860000
chr17	46880000	46890000
chr17	46890000	46900000
chr17	47000000	47010000
chr17	47010000	47020000
chr17	47030000	47040000
chr17	47130000	47140000
chr17	47140000	47150000
chr17	47150000	47160000
chr17	47360000	47370000
chr17	47390000	47400000
chr17	47410000	47420000
chr17	47430000	47440000
chr17	47500000	47510000
chr17	47590000	47600000
chr17	47610000	47620000
chr17	47620000	47630000
chr17	47630000	47640000
chr17	47670000	47680000
chr17	47680000	47690000
chr17	47690000	47700000
chr17	47730000	47740000
chr17	47830000	47840000
chr17	47850000	47860000
chr17	47860000	47870000
chr17	47870000	47880000
chr17	47900000	47910000
chr17	47910000	47920000
chr17	47920000	47930000
chr17	47970000	47980000
chr17	48000000	48010000
chr17	48400000	48410000
chr17	48410000	48420000
chr17	48540000	48550000
chr17	48580000	48590000
chr17	48590000	48600000
chr17	48930000	48940000
chr17	49420000	49430000
chr17	49520000	49530000
chr17	49560000	49570000
chr17	49610000	49620000
chr17	49750000	49760000
chr17	49950000	49960000
chr17	50180000	50190000
chr17	50190000	50200000
chr17	50290000	50300000
chr17	50470000	50480000
chr17	50500000	50510000
chr17	50510000	50520000
chr17	50650000	50660000
chr17	50690000	50700000
chr17	51170000	51180000
chr17	51390000	51400000
chr17	51530000	51540000
chr17	51810000	51820000
chr17	51830000	51840000
chr17	52600000	52610000
chr17	53460000	53470000
chr17	53470000	53480000
chr17	53480000	53490000
chr17	53560000	53570000
chr17	53580000	53590000
chr17	53680000	53690000
chr17	53690000	53700000
chr17	55440000	55450000
chr17	55710000	55720000
chr17	55870000	55880000
chr17	55890000	55900000
chr17	55930000	55940000
chr17	55940000	55950000
chr17	55950000	55960000
chr17	55960000	55970000
chr17	55970000	55980000
chr17	55980000	55990000
chr17	56000000	56010000
chr17	56010000	56020000
chr17	56030000	56040000
chr17	56040000	56050000
chr17	56050000	56060000
chr17	56070000	56080000
chr17	56080000	56090000
chr17	56110000	56120000
chr17	56120000	56130000
chr17	56130000	56140000
chr17	56140000	56150000
chr17	56160000	56170000
chr17	56180000	56190000
chr17	56210000	56220000
chr17	56230000	56240000
chr17	56240000	56250000
chr17	56250000	56260000
chr17	56260000	56270000
chr17	56270000	56280000
chr17	56290000	56300000
chr17	56300000	56310000
chr17	56320000	56330000
chr17	56420000	56430000
chr17	56460000	56470000
chr17	56470000	56480000
chr17	56500000	56510000
chr17	56580000	56590000
chr17	56600000	56610000
chr17	56610000	56620000
chr17	56620000	56630000
chr17	56660000	56670000
chr17	56670000	56680000
chr17	56710000	56720000
chr17	56760000	56770000
chr17	56830000	56840000
chr17	56930000	56940000
chr17	56980000	56990000
chr17	56990000	57000000
chr17	57010000	57020000
chr17	57030000	57040000
chr17	57050000	57060000
chr17	57060000	57070000
chr17	57080000	57090000
chr17	57090000	57100000
chr17	57100000	57110000
chr17	57140000	57150000
chr17	57240000	57250000
chr17	57250000	57260000
chr17	57270000	57280000
chr17	57760000	57770000
chr17	59010000	59020000
chr17	62280000	62290000
chr17	62780000	62790000
chr17	62880000	62890000
chr17	63490000	63500000
chr17	63500000	63510000
chr17	63840000	63850000
chr17	63860000	63870000
chr17	64330000	64340000
chr17	64600000	64610000
chr17	65540000	65550000
chr17	65610000	65620000
chr17	65710000	65720000
chr17	65770000	65780000
chr17	65780000	65790000
chr17	65880000	65890000
chr17	65950000	65960000
chr17	66070000	66080000
chr17	66100000	66110000
chr17	66110000	66120000
chr17	66120000	66130000
chr17	66230000	66240000
chr17	66270000	66280000
chr17	66320000	66330000
chr17	66370000	66380000
chr17	66400000	66410000
chr17	66410000	66420000
chr17	66420000	66430000
chr17	66440000	66450000
chr17	66450000	66460000
chr17	66510000	66520000
chr17	66520000	66530000
chr17	67270000	67280000
chr17	67350000	67360000
chr17	67690000	67700000
chr17	68000000	68010000
chr17	68260000	68270000
chr17	68270000	68280000
chr17	68830000	68840000
chr17	68840000	68850000
chr17	68880000	68890000
chr17	69070000	69080000
chr17	69120000	69130000
chr17	69150000	69160000
chr17	69170000	69180000
chr17	69340000	69350000
chr17	69380000	69390000
chr17	69410000	69420000
chr17	69430000	69440000
chr17	69440000	69450000
chr17	69470000	69480000
chr17	69960000	69970000
chr17	69970000	69980000
chr17	70440000	70450000
chr17	70480000	70490000
chr17	70520000	70530000
chr17	70830000	70840000
chr17	70850000	70860000
chr17	70870000	70880000
chr17	70950000	70960000
chr17	70980000	70990000
chr17	70990000	71000000
chr17	71000000	71010000
chr17	71180000	71190000
chr17	71190000	71200000
chr17	71310000	71320000
chr17	71470000	71480000
chr17	71520000	71530000
chr17	71550000	71560000
chr17	71590000	71600000
chr17	71610000	71620000
chr17	71660000	71670000
chr17	71780000	71790000
chr17	71860000	71870000
chr17	72040000	72050000
chr17	72600000	72610000
chr17	72830000	72840000
chr17	72910000	72920000
chr17	73100000	73110000
chr17	73700000	73710000
chr17	73710000	73720000
chr17	73800000	73810000
chr17	74290000	74300000
chr17	74310000	74320000
chr17	74330000	74340000
chr17	74390000	74400000
chr17	74480000	74490000
chr17	74490000	74500000
chr17	74520000	74530000
chr17	74710000	74720000
chr17	75000000	75010000
chr17	75430000	75440000
chr17	75550000	75560000
chr17	78190000	78200000
chr17	78200000	78210000
chr17	78410000	78420000
chr17	78580000	78590000
chr17	78730000	78740000
chr17	78830000	78840000
chr17	78880000	78890000
chr17	78910000	78920000
chr17	78930000	78940000
chr17	79020000	79030000
chr17	79050000	79060000
chr17	79350000	79360000
chr17	79610000	79620000
chr17	79710000	79720000
chr17	79720000	79730000
chr17	79890000	79900000
chr17	79970000	79980000
chr17	80050000	80060000
chr17	80060000	80070000
chr17	80090000	80100000
chr17	80120000	80130000
chr17	80140000	80150000
chr17	80160000	80170000
chr17	80200000	80210000
chr17	80220000	80230000
chr17	80280000	80290000
chr17	80290000	80300000
chr17	80370000	80380000
chr17	80390000	80400000
chr17	80470000	80480000
chr17	80480000	80490000
chr17	80550000	80560000
chr17	80570000	80580000
chr17	80700000	80710000
chr17	80710000	80720000
chr17	80720000	80730000
chr17	80800000	80810000
chr17	80840000	80850000
chr17	80940000	80950000
chr17	80950000	80960000
chr17	80960000	80970000
chr17	80970000	80980000
chr17	80980000	80990000
chr17	81060000	81070000
chr17	81480000	81490000
chr17	81660000	81670000
chr17	81670000	81680000
chr17	81730000	81740000
chr17	82850000	82860000
chr17	83120000	83130000
chr17	83210000	83220000
chr17	83260000	83270000
chr17	83270000	83280000
chr17	83320000	83330000
chr17	83350000	83360000
chr17	83510000	83520000
chr17	83520000	83530000
chr17	83540000	83550000
chr17	83630000	83640000
chr17	83700000	83710000
chr17	83860000	83870000
chr17	84090000	84100000
chr17	84180000	84190000
chr17	84460000	84470000
chr17	84510000	84520000
chr17	84620000	84630000
chr17	84780000	84790000
chr17	84790000	84800000
chr17	84810000	84820000
chr17	84950000	84960000
chr17	85030000	85040000
chr17	85080000	85090000
chr17	85090000	85100000
chr17	85180000	85190000
chr17	85620000	85630000
chr17	85660000	85670000
chr17	85680000	85690000
chr17	85790000	85800000
chr17	85800000	85810000
chr17	86140000	86150000
chr17	86160000	86170000
chr17	86200000	86210000
chr17	86210000	86220000
chr17	86220000	86230000
chr17	86240000	86250000
chr17	86250000	86260000
chr17	86350000	86360000
chr17	86430000	86440000
chr17	86750000	86760000
chr17	86930000	86940000
chr17	86960000	86970000
chr17	87020000	87030000
chr17	87100000	87110000
chr17	87120000	87130000
chr17	87140000	87150000
chr17	87260000	87270000
chr17	87280000	87290000
chr17	87310000	87320000
chr17	87330000	87340000
chr17	87430000	87440000
chr17	87440000	87450000
chr17	87450000	87460000
chr17	87470000	87480000
chr17	87530000	87540000
chr17	87570000	87580000
chr17	87610000	87620000
chr17	87630000	87640000
chr17	87670000	87680000
chr17	87740000	87750000
chr17	87770000	87780000
chr17	87780000	87790000
chr17	87790000	87800000
chr17	87820000	87830000
chr17	87970000	87980000
chr17	88060000	88070000
chr17	88150000	88160000
chr17	88160000	88170000
chr17	88250000	88260000
chr17	88370000	88380000
chr17	88380000	88390000
chr17	88440000	88450000
chr17	88490000	88500000
chr17	88500000	88510000
chr17	88520000	88530000
chr17	88530000	88540000
chr17	88590000	88600000
chr17	88650000	88660000
chr17	88740000	88750000
chr17	88750000	88760000
chr17	90080000	90090000
chr17	90450000	90460000
chr17	90580000	90590000
chr17	90620000	90630000
chr17	91080000	91090000
chr17	91090000	91100000
chr17	93200000	93210000
chr17	94670000	94680000
chr17	94740000	94750000
chr17	94750000	94760000
chr17	94830000	94840000
chr17	94860000	94870000
chr18	3000000	3010000
chr18	3280000	3290000
chr18	3330000	3340000
chr18	3380000	3390000
chr18	3500000	3510000
chr18	4350000	4360000
chr18	4370000	4380000
chr18	4630000	4640000
chr18	4920000	4930000
chr18	5160000	5170000
chr18	5330000	5340000
chr18	5420000	5430000
chr18	5590000	5600000
chr18	5600000	5610000
chr18	5810000	5820000
chr18	5820000	5830000
chr18	5980000	5990000
chr18	5990000	6000000
chr18	6130000	6140000
chr18	6240000	6250000
chr18	6480000	6490000
chr18	6490000	6500000
chr18	6510000	6520000
chr18	6760000	6770000
chr18	7000000	7010000
chr18	7600000	7610000
chr18	7620000	7630000
chr18	7690000	7700000
chr18	7700000	7710000
chr18	7860000	7870000
chr18	7870000	7880000
chr18	8690000	8700000
chr18	9210000	9220000
chr18	9440000	9450000
chr18	9450000	9460000
chr18	9700000	9710000
chr18	9950000	9960000
chr18	10020000	10030000
chr18	10030000	10040000
chr18	10050000	10060000
chr18	10180000	10190000
chr18	10320000	10330000
chr18	10600000	10610000
chr18	10610000	10620000
chr18	10700000	10710000
chr18	10720000	10730000
chr18	11050000	11060000
chr18	11650000	11660000
chr18	11830000	11840000
chr18	11840000	11850000
chr18	12120000	12130000
chr18	12160000	12170000
chr18	12230000	12240000
chr18	12300000	12310000
chr18	12330000	12340000
chr18	12640000	12650000
chr18	12680000	12690000
chr18	12740000	12750000
chr18	12860000	12870000
chr18	12940000	12950000
chr18	12950000	12960000
chr18	12970000	12980000
chr18	13300000	13310000
chr18	13790000	13800000
chr18	13960000	13970000
chr18	13970000	13980000
chr18	14310000	14320000
chr18	14410000	14420000
chr18	14500000	14510000
chr18	14680000	14690000
chr18	14780000	14790000
chr18	15060000	15070000
chr18	15140000	15150000
chr18	15150000	15160000
chr18	15310000	15320000
chr18	15750000	15760000
chr18	15760000	15770000
chr18	16800000	16810000
chr18	16810000	16820000
chr18	19540000	19550000
chr18	19550000	19560000
chr18	20000000	20010000
chr18	20050000	20060000
chr18	20550000	20560000
chr18	20560000	20570000
chr18	20740000	20750000
chr18	20890000	20900000
chr18	20960000	20970000
chr18	21000000	21010000
chr18	21120000	21130000
chr18	21290000	21300000
chr18	21300000	21310000
chr18	21650000	21660000
chr18	22340000	22350000
chr18	22980000	22990000
chr18	23030000	23040000
chr18	23040000	23050000
chr18	23300000	23310000
chr18	23310000	23320000
chr18	23340000	23350000
chr18	23410000	23420000
chr18	23490000	23500000
chr18	23750000	23760000
chr18	23790000	23800000
chr18	23800000	23810000
chr18	23820000	23830000
chr18	23860000	23870000
chr18	23950000	23960000
chr18	23980000	23990000
chr18	23990000	24000000
chr18	24010000	24020000
chr18	24020000	24030000
chr18	24110000	24120000
chr18	24120000	24130000
chr18	24200000	24210000
chr18	24460000	24470000
chr18	24470000	24480000
chr18	24520000	24530000
chr18	24530000	24540000
chr18	24600000	24610000
chr18	24650000	24660000
chr18	24700000	24710000
chr18	24710000	24720000
chr18	25160000	25170000
chr18	25240000	25250000
chr18	25480000	25490000
chr18	25500000	25510000
chr18	25530000	25540000
chr18	25590000	25600000
chr18	25620000	25630000
chr18	25670000	25680000
chr18	25710000	25720000
chr18	25750000	25760000
chr18	26010000	26020000
chr18	26950000	26960000
chr18	28070000	28080000
chr18	30040000	30050000
chr18	30260000	30270000
chr18	30270000	30280000
chr18	31310000	31320000
chr18	31440000	31450000
chr18	31600000	31610000
chr18	31610000	31620000
chr18	31630000	31640000
chr18	31750000	31760000
chr18	31760000	31770000
chr18	31780000	31790000
chr18	31790000	31800000
chr18	31800000	31810000
chr18	31900000	31910000
chr18	31910000	31920000
chr18	31930000	31940000
chr18	32060000	32070000
chr18	32130000	32140000
chr18	32140000	32150000
chr18	32160000	32170000
chr18	32230000	32240000
chr18	32240000	32250000
chr18	32370000	32380000
chr18	32410000	32420000
chr18	32550000	32560000
chr18	32560000	32570000
chr18	32810000	32820000
chr18	32830000	32840000
chr18	32930000	32940000
chr18	32940000	32950000
chr18	32960000	32970000
chr18	33210000	33220000
chr18	33440000	33450000
chr18	33460000	33470000
chr18	33650000	33660000
chr18	33790000	33800000
chr18	34000000	34010000
chr18	34100000	34110000
chr18	34160000	34170000
chr18	34220000	34230000
chr18	34240000	34250000
chr18	34330000	34340000
chr18	34370000	34380000
chr18	34400000	34410000
chr18	34500000	34510000
chr18	34540000	34550000
chr18	34570000	34580000
chr18	34620000	34630000
chr18	34650000	34660000
chr18	34750000	34760000
chr18	34760000	34770000
chr18	34770000	34780000
chr18	34840000	34850000
chr18	34850000	34860000
chr18	34860000	34870000
chr18	34880000	34890000
chr18	34930000	34940000
chr18	34950000	34960000
chr18	35110000	35120000
chr18	35210000	35220000
chr18	35440000	35450000
chr18	35490000	35500000
chr18	35550000	35560000
chr18	35560000	35570000
chr18	35590000	35600000
chr18	35650000	35660000
chr18	35660000	35670000
chr18	35700000	35710000
chr18	35720000	35730000
chr18	35730000	35740000
chr18	35750000	35760000
chr18	35770000	35780000
chr18	35810000	35820000
chr18	35820000	35830000
chr18	35830000	35840000
chr18	35840000	35850000
chr18	35850000	35860000
chr18	35870000	35880000
chr18	35880000	35890000
chr18	35890000	35900000
chr18	35910000	35920000
chr18	35920000	35930000
chr18	35930000	35940000
chr18	35950000	35960000
chr18	35960000	35970000
chr18	36010000	36020000
chr18	36060000	36070000
chr18	36120000	36130000
chr18	36150000	36160000
chr18	36170000	36180000
chr18	36190000	36200000
chr18	36280000	36290000
chr18	36310000	36320000
chr18	36320000	36330000
chr18	36340000	36350000
chr18	36370000	36380000
chr18	36380000	36390000
chr18	36450000	36460000
chr18	36510000	36520000
chr18	36520000	36530000
chr18	36550000	36560000
chr18	36560000	36570000
chr18	36660000	36670000
chr18	36670000	36680000
chr18	36680000	36690000
chr18	36720000	36730000
chr18	36730000	36740000
chr18	36740000	36750000
chr18	36750000	36760000
chr18	36760000	36770000
chr18	36780000	36790000
chr18	36790000	36800000
chr18	36800000	36810000
chr18	36930000	36940000
chr18	36940000	36950000
chr18	36950000	36960000
chr18	36960000	36970000
chr18	36970000	36980000
chr18	36990000	37000000
chr18	37000000	37010000
chr18	37010000	37020000
chr18	37020000	37030000
chr18	37080000	37090000
chr18	37090000	37100000
chr18	37140000	37150000
chr18	37170000	37180000
chr18	37210000	37220000
chr18	37300000	37310000
chr18	37340000	37350000
chr18	37350000	37360000
chr18	37400000	37410000
chr18	37410000	37420000
chr18	37420000	37430000
chr18	37430000	37440000
chr18	37440000	37450000
chr18	37470000	37480000
chr18	37480000	37490000
chr18	37490000	37500000
chr18	37500000	37510000
chr18	37510000	37520000
chr18	37640000	37650000
chr18	37650000	37660000
chr18	37660000	37670000
chr18	37670000	37680000
chr18	37680000	37690000
chr18	37690000	37700000
chr18	37700000	37710000
chr18	37710000	37720000
chr18	37720000	37730000
chr18	37730000	37740000
chr18	37740000	37750000
chr18	37750000	37760000
chr18	37760000	37770000
chr18	37800000	37810000
chr18	37810000	37820000
chr18	37840000	37850000
chr18	37850000	37860000
chr18	37870000	37880000
chr18	37880000	37890000
chr18	37930000	37940000
chr18	37950000	37960000
chr18	37960000	37970000
chr18	37970000	37980000
chr18	38010000	38020000
chr18	38020000	38030000
chr18	38060000	38070000
chr18	38140000	38150000
chr18	38160000	38170000
chr18	38180000	38190000
chr18	38200000	38210000
chr18	38210000	38220000
chr18	38230000	38240000
chr18	38240000	38250000
chr18	38250000	38260000
chr18	38290000	38300000
chr18	38330000	38340000
chr18	38340000	38350000
chr18	38350000	38360000
chr18	38360000	38370000
chr18	38380000	38390000
chr18	38410000	38420000
chr18	38420000	38430000
chr18	38480000	38490000
chr18	38600000	38610000
chr18	38630000	38640000
chr18	38800000	38810000
chr18	38910000	38920000
chr18	38940000	38950000
chr18	38990000	39000000
chr18	39000000	39010000
chr18	39030000	39040000
chr18	39060000	39070000
chr18	39390000	39400000
chr18	39480000	39490000
chr18	39490000	39500000
chr18	39550000	39560000
chr18	39560000	39570000
chr18	40210000	40220000
chr18	40250000	40260000
chr18	41860000	41870000
chr18	41950000	41960000
chr18	42260000	42270000
chr18	42270000	42280000
chr18	42350000	42360000
chr18	42390000	42400000
chr18	42410000	42420000
chr18	42510000	42520000
chr18	42570000	42580000
chr18	42580000	42590000
chr18	42890000	42900000
chr18	43170000	43180000
chr18	43200000	43210000
chr18	43390000	43400000
chr18	43430000	43440000
chr18	43470000	43480000
chr18	43680000	43690000
chr18	44370000	44380000
chr18	44380000	44390000
chr18	44550000	44560000
chr18	44660000	44670000
chr18	44720000	44730000
chr18	44810000	44820000
chr18	44820000	44830000
chr18	45010000	45020000
chr18	45260000	45270000
chr18	45500000	45510000
chr18	45550000	45560000
chr18	45560000	45570000
chr18	45890000	45900000
chr18	46190000	46200000
chr18	46210000	46220000
chr18	46270000	46280000
chr18	46280000	46290000
chr18	46310000	46320000
chr18	46330000	46340000
chr18	46380000	46390000
chr18	46390000	46400000
chr18	46460000	46470000
chr18	46500000	46510000
chr18	46520000	46530000
chr18	46570000	46580000
chr18	46590000	46600000
chr18	46720000	46730000
chr18	46740000	46750000
chr18	46950000	46960000
chr18	47150000	47160000
chr18	47330000	47340000
chr18	47360000	47370000
chr18	47370000	47380000
chr18	47500000	47510000
chr18	47620000	47630000
chr18	47650000	47660000
chr18	49110000	49120000
chr18	49500000	49510000
chr18	49540000	49550000
chr18	49750000	49760000
chr18	49830000	49840000
chr18	49940000	49950000
chr18	49970000	49980000
chr18	49980000	49990000
chr18	50030000	50040000
chr18	50050000	50060000
chr18	50120000	50130000
chr18	51110000	51120000
chr18	51150000	51160000
chr18	52460000	52470000
chr18	52760000	52770000
chr18	52880000	52890000
chr18	53170000	53180000
chr18	53240000	53250000
chr18	53370000	53380000
chr18	53380000	53390000
chr18	53410000	53420000
chr18	53460000	53470000
chr18	53550000	53560000
chr18	53640000	53650000
chr18	53740000	53750000
chr18	53860000	53870000
chr18	54450000	54460000
chr18	54610000	54620000
chr18	54820000	54830000
chr18	54900000	54910000
chr18	54950000	54960000
chr18	54980000	54990000
chr18	54990000	55000000
chr18	55010000	55020000
chr18	55040000	55050000
chr18	55070000	55080000
chr18	55130000	55140000
chr18	55240000	55250000
chr18	55540000	55550000
chr18	55550000	55560000
chr18	55730000	55740000
chr18	55810000	55820000
chr18	56430000	56440000
chr18	56560000	56570000
chr18	56570000	56580000
