chr	start	end
chr13	21270000	21280000
chr13	21320000	21330000
chr13	21360000	21370000
chr13	21400000	21410000
chr13	21440000	21450000
chr13	21450000	21460000
chr13	21460000	21470000
chr13	21470000	21480000
chr13	21480000	21490000
chr13	21500000	21510000
chr13	21520000	21530000
chr13	21530000	21540000
chr13	21700000	21710000
chr13	21710000	21720000
chr13	21720000	21730000
chr13	21730000	21740000
chr13	21740000	21750000
chr13	21750000	21760000
chr13	21770000	21780000
chr13	21780000	21790000
chr13	21790000	21800000
chr13	21820000	21830000
chr13	21830000	21840000
chr13	21840000	21850000
chr13	21850000	21860000
chr13	21880000	21890000
chr13	21890000	21900000
chr13	21900000	21910000
chr13	21910000	21920000
chr13	21920000	21930000
chr13	21930000	21940000
chr13	21940000	21950000
chr13	21970000	21980000
chr13	21980000	21990000
chr13	21990000	22000000
chr13	22000000	22010000
chr13	22010000	22020000
chr13	22020000	22030000
chr13	22030000	22040000
chr13	22040000	22050000
chr13	22050000	22060000
chr13	22160000	22170000
chr13	22170000	22180000
chr13	22580000	22590000
chr13	22980000	22990000
chr13	22990000	23000000
chr13	23260000	23270000
chr13	23270000	23280000
chr13	23280000	23290000
chr13	23290000	23300000
chr13	23300000	23310000
chr13	23310000	23320000
chr13	23340000	23350000
chr13	23360000	23370000
chr13	23370000	23380000
chr13	23390000	23400000
chr13	23400000	23410000
chr13	23410000	23420000
chr13	23420000	23430000
chr13	23430000	23440000
chr13	23440000	23450000
chr13	23450000	23460000
chr13	23460000	23470000
chr13	23480000	23490000
chr13	23490000	23500000
chr13	23500000	23510000
chr13	23510000	23520000
chr13	23520000	23530000
chr13	23530000	23540000
chr13	23540000	23550000
chr13	23550000	23560000
chr13	23560000	23570000
chr13	23570000	23580000
chr13	23580000	23590000
chr13	23610000	23620000
chr13	23620000	23630000
chr13	23680000	23690000
chr13	23690000	23700000
chr13	23710000	23720000
chr13	23730000	23740000
chr13	23740000	23750000
chr13	23750000	23760000
chr13	23760000	23770000
chr13	23770000	23780000
chr13	23930000	23940000
chr13	23990000	24000000
chr13	24270000	24280000
chr13	24280000	24290000
chr13	24600000	24610000
chr13	24630000	24640000
chr13	24750000	24760000
chr13	24760000	24770000
chr13	24790000	24800000
chr13	24800000	24810000
chr13	24830000	24840000
chr13	24840000	24850000
chr13	24930000	24940000
chr13	24950000	24960000
chr13	25010000	25020000
chr13	25020000	25030000
chr13	25040000	25050000
chr13	25050000	25060000
chr13	25110000	25120000
chr13	25260000	25270000
chr13	25270000	25280000
chr13	26760000	26770000
chr13	27960000	27970000
chr13	28290000	28300000
chr13	28410000	28420000
chr13	28420000	28430000
chr13	28750000	28760000
chr13	28810000	28820000
chr13	28880000	28890000
chr13	28940000	28950000
chr13	28950000	28960000
chr13	28960000	28970000
chr13	29010000	29020000
chr13	29070000	29080000
chr13	29210000	29220000
chr13	29850000	29860000
chr13	29880000	29890000
chr13	29980000	29990000
chr13	30130000	30140000
chr13	30330000	30340000
chr13	30540000	30550000
chr13	30650000	30660000
chr13	30660000	30670000
chr13	30740000	30750000
chr13	30750000	30760000
chr13	30940000	30950000
chr13	30970000	30980000
chr13	30980000	30990000
chr13	30990000	31000000
chr13	31550000	31560000
chr13	31560000	31570000
chr13	31610000	31620000
chr13	31620000	31630000
chr13	31630000	31640000
chr13	31680000	31690000
chr13	31800000	31810000
chr13	31810000	31820000
chr13	31820000	31830000
chr13	32300000	32310000
chr13	32330000	32340000
chr13	32800000	32810000
chr13	32960000	32970000
chr13	33050000	33060000
chr13	33760000	33770000
chr13	33790000	33800000
chr13	33900000	33910000
chr13	33920000	33930000
chr13	33930000	33940000
chr13	33960000	33970000
chr13	34000000	34010000
chr13	34030000	34040000
chr13	34070000	34080000
chr13	34120000	34130000
chr13	34130000	34140000
chr13	34140000	34150000
chr13	34150000	34160000
chr13	34160000	34170000
chr13	34340000	34350000
chr13	34640000	34650000
chr13	34650000	34660000
chr13	34740000	34750000
chr13	34870000	34880000
chr13	34910000	34920000
chr13	34960000	34970000
chr13	34990000	35000000
chr13	35020000	35030000
chr13	35730000	35740000
chr13	35740000	35750000
chr13	35850000	35860000
chr13	35900000	35910000
chr13	35960000	35970000
chr13	36110000	36120000
chr13	36570000	36580000
chr13	36720000	36730000
chr13	36730000	36740000
chr13	37310000	37320000
chr13	37430000	37440000
chr13	37440000	37450000
chr13	37450000	37460000
chr13	37460000	37470000
chr13	37470000	37480000
chr13	37480000	37490000
chr13	37510000	37520000
chr13	37770000	37780000
chr13	37820000	37830000
chr13	37830000	37840000
chr13	37850000	37860000
chr13	37930000	37940000
chr13	37960000	37970000
chr13	37990000	38000000
chr13	38030000	38040000
chr13	38070000	38080000
chr13	38080000	38090000
chr13	38140000	38150000
chr13	38150000	38160000
chr13	38190000	38200000
chr13	38200000	38210000
chr13	38290000	38300000
chr13	38340000	38350000
chr13	38510000	38520000
chr13	38520000	38530000
chr13	38570000	38580000
chr13	38580000	38590000
chr13	38590000	38600000
chr13	38630000	38640000
chr13	38650000	38660000
chr13	38660000	38670000
chr13	38930000	38940000
chr13	38950000	38960000
chr13	38960000	38970000
chr13	39010000	39020000
chr13	39820000	39830000
chr13	40460000	40470000
chr13	40600000	40610000
chr13	40640000	40650000
chr13	40650000	40660000
chr13	40700000	40710000
chr13	40710000	40720000
chr13	40720000	40730000
chr13	40730000	40740000
chr13	40740000	40750000
chr13	40850000	40860000
chr13	40860000	40870000
chr13	40880000	40890000
chr13	40890000	40900000
chr13	40900000	40910000
chr13	40910000	40920000
chr13	40920000	40930000
chr13	40940000	40950000
chr13	40950000	40960000
chr13	40990000	41000000
chr13	41000000	41010000
chr13	41010000	41020000
chr13	41020000	41030000
chr13	41070000	41080000
chr13	41090000	41100000
chr13	41110000	41120000
chr13	41210000	41220000
chr13	41220000	41230000
chr13	41240000	41250000
chr13	41250000	41260000
chr13	41350000	41360000
chr13	41360000	41370000
chr13	41600000	41610000
chr13	41800000	41810000
chr13	42040000	42050000
chr13	42050000	42060000
chr13	42130000	42140000
chr13	42140000	42150000
chr13	42180000	42190000
chr13	42300000	42310000
chr13	42700000	42710000
chr13	42710000	42720000
chr13	42860000	42870000
chr13	42910000	42920000
chr13	43170000	43180000
chr13	43180000	43190000
chr13	43200000	43210000
chr13	43210000	43220000
chr13	43260000	43270000
chr13	43300000	43310000
chr13	43320000	43330000
chr13	43360000	43370000
chr13	43390000	43400000
chr13	43470000	43480000
chr13	43480000	43490000
chr13	43500000	43510000
chr13	43510000	43520000
chr13	43550000	43560000
chr13	43560000	43570000
chr13	43570000	43580000
chr13	43580000	43590000
chr13	43610000	43620000
chr13	43780000	43790000
chr13	43860000	43870000
chr13	44010000	44020000
chr13	44100000	44110000
chr13	44550000	44560000
chr13	44620000	44630000
chr13	44630000	44640000
chr13	44670000	44680000
chr13	44700000	44710000
chr13	44710000	44720000
chr13	44720000	44730000
chr13	44730000	44740000
chr13	44750000	44760000
chr13	44840000	44850000
chr13	44860000	44870000
chr13	45000000	45010000
chr13	45340000	45350000
chr13	45380000	45390000
chr13	45390000	45400000
chr13	45490000	45500000
chr13	45500000	45510000
chr13	45510000	45520000
chr13	45530000	45540000
chr13	45800000	45810000
chr13	45920000	45930000
chr13	45930000	45940000
chr13	45960000	45970000
chr13	46000000	46010000
chr13	46010000	46020000
chr13	46210000	46220000
chr13	46270000	46280000
chr13	46410000	46420000
chr13	46420000	46430000
chr13	46500000	46510000
chr13	46660000	46670000
chr13	46670000	46680000
chr13	46690000	46700000
chr13	46720000	46730000
chr13	46730000	46740000
chr13	46750000	46760000
chr13	46780000	46790000
chr13	46810000	46820000
chr13	46920000	46930000
chr13	46930000	46940000
chr13	46970000	46980000
chr13	47010000	47020000
chr13	47040000	47050000
chr13	47100000	47110000
chr13	47120000	47130000
chr13	47190000	47200000
chr13	47220000	47230000
chr13	47270000	47280000
chr13	47340000	47350000
chr13	47360000	47370000
chr13	47850000	47860000
chr13	48120000	48130000
chr13	48130000	48140000
chr13	48150000	48160000
chr13	48220000	48230000
chr13	48260000	48270000
chr13	48270000	48280000
chr13	48330000	48340000
chr13	48480000	48490000
chr13	48490000	48500000
chr13	48510000	48520000
chr13	48520000	48530000
chr13	48540000	48550000
chr13	48550000	48560000
chr13	48620000	48630000
chr13	48650000	48660000
chr13	48660000	48670000
chr13	48670000	48680000
chr13	48690000	48700000
chr13	48700000	48710000
chr13	48730000	48740000
chr13	48800000	48810000
chr13	48860000	48870000
chr13	48870000	48880000
chr13	48960000	48970000
chr13	48970000	48980000
chr13	49010000	49020000
chr13	49140000	49150000
chr13	49180000	49190000
chr13	49210000	49220000
chr13	49220000	49230000
chr13	49240000	49250000
chr13	49300000	49310000
chr13	49340000	49350000
chr13	49420000	49430000
chr13	49650000	49660000
chr13	49680000	49690000
chr13	49810000	49820000
chr13	50380000	50390000
chr13	50410000	50420000
chr13	50460000	50470000
chr13	50490000	50500000
chr13	50950000	50960000
chr13	50960000	50970000
chr13	51010000	51020000
chr13	51030000	51040000
chr13	51050000	51060000
chr13	51060000	51070000
chr13	51080000	51090000
chr13	51090000	51100000
chr13	51100000	51110000
chr13	51110000	51120000
chr13	51120000	51130000
chr13	51160000	51170000
chr13	51170000	51180000
chr13	51200000	51210000
chr13	51400000	51410000
chr13	51410000	51420000
chr13	51560000	51570000
chr13	51570000	51580000
chr13	51590000	51600000
chr13	51600000	51610000
chr13	51630000	51640000
chr13	51640000	51650000
chr13	51650000	51660000
chr13	51790000	51800000
chr13	51840000	51850000
chr13	51900000	51910000
chr13	51920000	51930000
chr13	51970000	51980000
chr13	52350000	52360000
chr13	52520000	52530000
chr13	52530000	52540000
chr13	52580000	52590000
chr13	52630000	52640000
chr13	52920000	52930000
chr13	52930000	52940000
chr13	52970000	52980000
chr13	52980000	52990000
chr13	53060000	53070000
chr13	53100000	53110000
chr13	53110000	53120000
chr13	53130000	53140000
chr13	53180000	53190000
chr13	53190000	53200000
chr13	53200000	53210000
chr13	53210000	53220000
chr13	53230000	53240000
chr13	53280000	53290000
chr13	53300000	53310000
chr13	53310000	53320000
chr13	53370000	53380000
chr13	53390000	53400000
chr13	53460000	53470000
chr13	53470000	53480000
chr13	53680000	53690000
chr13	53960000	53970000
chr13	54050000	54060000
chr13	54070000	54080000
chr13	54190000	54200000
chr13	54300000	54310000
chr13	54320000	54330000
chr13	54370000	54380000
chr13	54440000	54450000
chr13	54460000	54470000
chr13	54500000	54510000
chr13	54560000	54570000
chr13	54570000	54580000
chr13	54580000	54590000
chr13	54590000	54600000
chr13	54610000	54620000
chr13	54620000	54630000
chr13	54680000	54690000
chr13	54690000	54700000
chr13	54730000	54740000
chr13	54740000	54750000
chr13	54750000	54760000
chr13	54760000	54770000
chr13	54780000	54790000
chr13	54790000	54800000
chr13	54800000	54810000
chr13	54820000	54830000
chr13	54870000	54880000
chr13	54910000	54920000
chr13	54940000	54950000
chr13	54950000	54960000
chr13	54990000	55000000
chr13	55010000	55020000
chr13	55090000	55100000
chr13	55100000	55110000
chr13	55150000	55160000
chr13	55160000	55170000
chr13	55170000	55180000
chr13	55180000	55190000
chr13	55190000	55200000
chr13	55200000	55210000
chr13	55210000	55220000
chr13	55240000	55250000
chr13	55320000	55330000
chr13	55330000	55340000
chr13	55360000	55370000
chr13	55370000	55380000
chr13	55410000	55420000
chr13	55420000	55430000
chr13	55430000	55440000
chr13	55440000	55450000
chr13	55460000	55470000
chr13	55470000	55480000
chr13	55480000	55490000
chr13	55510000	55520000
chr13	55520000	55530000
chr13	55530000	55540000
chr13	55560000	55570000
chr13	55570000	55580000
chr13	55590000	55600000
chr13	55600000	55610000
chr13	55620000	55630000
chr13	55630000	55640000
chr13	55690000	55700000
chr13	55710000	55720000
chr13	55720000	55730000
chr13	55750000	55760000
chr13	55820000	55830000
chr13	55830000	55840000
chr13	55920000	55930000
chr13	55960000	55970000
chr13	56130000	56140000
chr13	56140000	56150000
chr13	56200000	56210000
chr13	56220000	56230000
chr13	56250000	56260000
chr13	56260000	56270000
chr13	56290000	56300000
chr13	56420000	56430000
chr13	56430000	56440000
chr13	56520000	56530000
chr13	56580000	56590000
chr13	56600000	56610000
chr13	56610000	56620000
chr13	56700000	56710000
chr13	56750000	56760000
chr13	56760000	56770000
chr13	56800000	56810000
chr13	56880000	56890000
chr13	56890000	56900000
chr13	56930000	56940000
chr13	57360000	57370000
chr13	57900000	57910000
chr13	57970000	57980000
chr13	57980000	57990000
chr13	58000000	58010000
chr13	58010000	58020000
chr13	58020000	58030000
chr13	58060000	58070000
chr13	58110000	58120000
chr13	58120000	58130000
chr13	58130000	58140000
chr13	58140000	58150000
chr13	58150000	58160000
chr13	58210000	58220000
chr13	58270000	58280000
chr13	58350000	58360000
chr13	58380000	58390000
chr13	58390000	58400000
chr13	58400000	58410000
chr13	58450000	58460000
chr13	58470000	58480000
chr13	58580000	58590000
chr13	58620000	58630000
chr13	58630000	58640000
chr13	58660000	58670000
chr13	58800000	58810000
chr13	59050000	59060000
chr13	59060000	59070000
chr13	59070000	59080000
chr13	59460000	59470000
chr13	59550000	59560000
chr13	59580000	59590000
chr13	59650000	59660000
chr13	59670000	59680000
chr13	59720000	59730000
chr13	59760000	59770000
chr13	59770000	59780000
chr13	59820000	59830000
chr13	59830000	59840000
chr13	59850000	59860000
chr13	59970000	59980000
chr13	60140000	60150000
chr13	60170000	60180000
chr13	60470000	60480000
chr13	60480000	60490000
chr13	60600000	60610000
chr13	60610000	60620000
chr13	60620000	60630000
chr13	60730000	60740000
chr13	61150000	61160000
chr13	61240000	61250000
chr13	61840000	61850000
chr13	62010000	62020000
chr13	62030000	62040000
chr13	62090000	62100000
chr13	62120000	62130000
chr13	62130000	62140000
chr13	62180000	62190000
chr13	62210000	62220000
chr13	62220000	62230000
chr13	62250000	62260000
chr13	62260000	62270000
chr13	62380000	62390000
chr13	62460000	62470000
chr13	62550000	62560000
chr13	62620000	62630000
chr13	62650000	62660000
chr13	62680000	62690000
chr13	62710000	62720000
chr13	62760000	62770000
chr13	62780000	62790000
chr13	62810000	62820000
chr13	62850000	62860000
chr13	62870000	62880000
chr13	62880000	62890000
chr13	62960000	62970000
chr13	63090000	63100000
chr13	63230000	63240000
chr13	63240000	63250000
chr13	63270000	63280000
chr13	63290000	63300000
chr13	63430000	63440000
chr13	63490000	63500000
chr13	63530000	63540000
chr13	63560000	63570000
chr13	63570000	63580000
chr13	63660000	63670000
chr13	63810000	63820000
chr13	63900000	63910000
chr13	63910000	63920000
chr13	63960000	63970000
chr13	64080000	64090000
chr13	64120000	64130000
chr13	64140000	64150000
chr13	64150000	64160000
chr13	64160000	64170000
chr13	64170000	64180000
chr13	64240000	64250000
chr13	64270000	64280000
chr13	64310000	64320000
chr13	64340000	64350000
chr13	64360000	64370000
chr13	64370000	64380000
chr13	64430000	64440000
chr13	64450000	64460000
chr13	64900000	64910000
chr13	65110000	65120000
chr13	65170000	65180000
chr13	65200000	65210000
chr13	65230000	65240000
chr13	65240000	65250000
chr13	65250000	65260000
chr13	65260000	65270000
chr13	65270000	65280000
chr13	65300000	65310000
chr13	65310000	65320000
chr13	65340000	65350000
chr13	65350000	65360000
chr13	65560000	65570000
chr13	66060000	66070000
chr13	66240000	66250000
chr13	66430000	66440000
chr13	66510000	66520000
chr13	66560000	66570000
chr13	66580000	66590000
chr13	66590000	66600000
chr13	66620000	66630000
chr13	66690000	66700000
chr13	66710000	66720000
chr13	66800000	66810000
chr13	66900000	66910000
chr13	66930000	66940000
chr13	67050000	67060000
chr13	67060000	67070000
chr13	67070000	67080000
chr13	67080000	67090000
chr13	67100000	67110000
chr13	67110000	67120000
chr13	67120000	67130000
chr13	67170000	67180000
chr13	67190000	67200000
chr13	67260000	67270000
chr13	67270000	67280000
chr13	67300000	67310000
chr13	67330000	67340000
chr13	67350000	67360000
chr13	67360000	67370000
chr13	67370000	67380000
chr13	67390000	67400000
chr13	67400000	67410000
chr13	67420000	67430000
chr13	67450000	67460000
chr13	67480000	67490000
chr13	67490000	67500000
chr13	67500000	67510000
chr13	67520000	67530000
chr13	67550000	67560000
chr13	67600000	67610000
chr13	67610000	67620000
chr13	67620000	67630000
chr13	67630000	67640000
chr13	67680000	67690000
chr13	67720000	67730000
chr13	67740000	67750000
chr13	67750000	67760000
chr13	67770000	67780000
chr13	67780000	67790000
chr13	67790000	67800000
chr13	67810000	67820000
chr13	67830000	67840000
chr13	67840000	67850000
chr13	67860000	67870000
chr13	67880000	67890000
chr13	68570000	68580000
chr13	68580000	68590000
chr13	68590000	68600000
chr13	68600000	68610000
chr13	68990000	69000000
chr13	69000000	69010000
chr13	69480000	69490000
chr13	69530000	69540000
chr13	69570000	69580000
chr13	69610000	69620000
chr13	69690000	69700000
chr13	69700000	69710000
chr13	69730000	69740000
chr13	69740000	69750000
chr13	69800000	69810000
chr13	69810000	69820000
chr13	70230000	70240000
chr13	70630000	70640000
chr13	70840000	70850000
chr13	71450000	71460000
chr13	71690000	71700000
chr13	71950000	71960000
chr13	71960000	71970000
chr13	72620000	72630000
chr13	72630000	72640000
chr13	72640000	72650000
chr13	72810000	72820000
chr13	73160000	73170000
chr13	73250000	73260000
chr13	73260000	73270000
chr13	73270000	73280000
chr13	73320000	73330000
chr13	73330000	73340000
chr13	73340000	73350000
chr13	73400000	73410000
chr13	73410000	73420000
chr13	73460000	73470000
chr13	73530000	73540000
chr13	73600000	73610000
chr13	73620000	73630000
chr13	73730000	73740000
chr13	73760000	73770000
chr13	73780000	73790000
chr13	73840000	73850000
chr13	73930000	73940000
chr13	74000000	74010000
chr13	74010000	74020000
chr13	74060000	74070000
chr13	74120000	74130000
chr13	74160000	74170000
chr13	74200000	74210000
chr13	74250000	74260000
chr13	74260000	74270000
chr13	74290000	74300000
chr13	74310000	74320000
chr13	74340000	74350000
chr13	74350000	74360000
chr13	74380000	74390000
chr13	74390000	74400000
chr13	74400000	74410000
chr13	74430000	74440000
chr13	74440000	74450000
chr13	74460000	74470000
chr13	74490000	74500000
chr13	74520000	74530000
chr13	74560000	74570000
chr13	74570000	74580000
chr13	74590000	74600000
chr13	74610000	74620000
chr13	74630000	74640000
chr13	74640000	74650000
chr13	74760000	74770000
chr13	74770000	74780000
chr13	74800000	74810000
chr13	75080000	75090000
chr13	75090000	75100000
chr13	75170000	75180000
chr13	75450000	75460000
chr13	75480000	75490000
chr13	75640000	75650000
chr13	75680000	75690000
chr13	75700000	75710000
chr13	75830000	75840000
chr13	75840000	75850000
chr13	75940000	75950000
chr13	76010000	76020000
chr13	76050000	76060000
chr13	76090000	76100000
chr13	76380000	76390000
chr13	77130000	77140000
chr13	77640000	77650000
chr13	77700000	77710000
chr13	77790000	77800000
chr13	78070000	78080000
chr13	78160000	78170000
chr13	78170000	78180000
chr13	78180000	78190000
chr13	78190000	78200000
chr13	78200000	78210000
chr13	78210000	78220000
chr13	78420000	78430000
chr13	80880000	80890000
chr13	80960000	80970000
chr13	81630000	81640000
chr13	81650000	81660000
chr13	81690000	81700000
chr13	81700000	81710000
chr13	81710000	81720000
chr13	81720000	81730000
chr13	81760000	81770000
chr13	81780000	81790000
chr13	82120000	82130000
chr13	83510000	83520000
chr13	83520000	83530000
chr13	83710000	83720000
chr13	83720000	83730000
chr13	83730000	83740000
chr13	83740000	83750000
chr13	84220000	84230000
chr13	84230000	84240000
chr13	84340000	84350000
chr13	85140000	85150000
chr13	85180000	85190000
chr13	85190000	85200000
chr13	85280000	85290000
chr13	85290000	85300000
chr13	86040000	86050000
chr13	86050000	86060000
chr13	86170000	86180000
chr13	88190000	88200000
chr13	88200000	88210000
chr13	88820000	88830000
chr13	89350000	89360000
chr13	89530000	89540000
chr13	89540000	89550000
chr13	89600000	89610000
chr13	89730000	89740000
chr13	89740000	89750000
chr13	90080000	90090000
chr13	90090000	90100000
chr13	90590000	90600000
chr13	90880000	90890000
chr13	90920000	90930000
chr13	91010000	91020000
chr13	91160000	91170000
chr13	91170000	91180000
chr13	91220000	91230000
chr13	91370000	91380000
chr13	91450000	91460000
chr13	91460000	91470000
chr13	91740000	91750000
chr13	91800000	91810000
chr13	92070000	92080000
chr13	92130000	92140000
chr13	92140000	92150000
chr13	92160000	92170000
chr13	92350000	92360000
chr13	92420000	92430000
chr13	92480000	92490000
chr13	92520000	92530000
chr13	92530000	92540000
chr13	92550000	92560000
chr13	92600000	92610000
chr13	92610000	92620000
chr13	92790000	92800000
chr13	92840000	92850000
chr13	92980000	92990000
chr13	93140000	93150000
chr13	93190000	93200000
chr13	93300000	93310000
chr13	93490000	93500000
chr13	93500000	93510000
chr13	93670000	93680000
chr13	93770000	93780000
chr13	94050000	94060000
chr13	94060000	94070000
chr13	94170000	94180000
chr13	94280000	94290000
chr13	94320000	94330000
chr13	94350000	94360000
chr13	94360000	94370000
chr13	94590000	94600000
chr13	94700000	94710000
chr13	94710000	94720000
chr13	94740000	94750000
chr13	94780000	94790000
chr13	94790000	94800000
chr13	94860000	94870000
chr13	94870000	94880000
chr13	94880000	94890000
chr13	94970000	94980000
chr13	95030000	95040000
chr13	95210000	95220000
chr13	95220000	95230000
chr13	95240000	95250000
chr13	95250000	95260000
chr13	95320000	95330000
chr13	95330000	95340000
chr13	95370000	95380000
chr13	95390000	95400000
chr13	95440000	95450000
chr13	95460000	95470000
chr13	95520000	95530000
chr13	95530000	95540000
chr13	95600000	95610000
chr13	95610000	95620000
chr13	95890000	95900000
chr13	95990000	96000000
chr13	96130000	96140000
chr13	96140000	96150000
chr13	96380000	96390000
chr13	96540000	96550000
chr13	96660000	96670000
chr13	96670000	96680000
chr13	96690000	96700000
chr13	96740000	96750000
chr13	96920000	96930000
chr13	96980000	96990000
chr13	97000000	97010000
chr13	97060000	97070000
chr13	97070000	97080000
chr13	97080000	97090000
chr13	97130000	97140000
chr13	97140000	97150000
chr13	97190000	97200000
chr13	97200000	97210000
chr13	97210000	97220000
chr13	97220000	97230000
chr13	97230000	97240000
chr13	97240000	97250000
chr13	97250000	97260000
chr13	97280000	97290000
chr13	97290000	97300000
chr13	97320000	97330000
chr13	97400000	97410000
chr13	97430000	97440000
chr13	97480000	97490000
chr13	97820000	97830000
chr13	98010000	98020000
chr13	98020000	98030000
chr13	98170000	98180000
chr13	98200000	98210000
chr13	98260000	98270000
chr13	98310000	98320000
chr13	98350000	98360000
chr13	98360000	98370000
chr13	98390000	98400000
chr13	98420000	98430000
chr13	98430000	98440000
chr13	98490000	98500000
chr13	98500000	98510000
chr13	98570000	98580000
chr13	98580000	98590000
chr13	98610000	98620000
chr13	98620000	98630000
chr13	98630000	98640000
chr13	98690000	98700000
chr13	98810000	98820000
chr13	98880000	98890000
chr13	98890000	98900000
chr13	98920000	98930000
chr13	99000000	99010000
chr13	99020000	99030000
chr13	99030000	99040000
chr13	99100000	99110000
chr13	99120000	99130000
chr13	99150000	99160000
chr13	99340000	99350000
chr13	99350000	99360000
chr13	99430000	99440000
chr13	99440000	99450000
chr13	99480000	99490000
chr13	99510000	99520000
chr13	99590000	99600000
chr13	99890000	99900000
chr13	99900000	99910000
chr13	100010000	100020000
chr13	100100000	100110000
chr13	100120000	100130000
chr13	100280000	100290000
chr13	100330000	100340000
chr13	100490000	100500000
chr13	100550000	100560000
chr13	100610000	100620000
chr13	100650000	100660000
chr13	100660000	100670000
chr13	100670000	100680000
chr13	100720000	100730000
chr13	100730000	100740000
chr13	100740000	100750000
chr13	100770000	100780000
chr13	100780000	100790000
chr13	100830000	100840000
chr13	100840000	100850000
chr13	101690000	101700000
chr13	101710000	101720000
chr13	101760000	101770000
chr13	101800000	101810000
chr13	102650000	102660000
chr13	102660000	102670000
chr13	102690000	102700000
chr13	102810000	102820000
chr13	102880000	102890000
chr13	102900000	102910000
chr13	102950000	102960000
chr13	103090000	103100000
chr13	103330000	103340000
chr13	103770000	103780000
chr13	103910000	103920000
chr13	103920000	103930000
chr13	104100000	104110000
chr13	104110000	104120000
chr13	104170000	104180000
chr13	104180000	104190000
chr13	104220000	104230000
chr13	104230000	104240000
chr13	104280000	104290000
chr13	104290000	104300000
chr13	104510000	104520000
chr13	104530000	104540000
chr13	104540000	104550000
chr13	104660000	104670000
chr13	104810000	104820000
chr13	104820000	104830000
chr13	104860000	104870000
chr13	104910000	104920000
chr13	105050000	105060000
chr13	105290000	105300000
chr13	105440000	105450000
chr13	106600000	106610000
chr13	106900000	106910000
chr13	106930000	106940000
chr13	106940000	106950000
chr13	107020000	107030000
chr13	107030000	107040000
chr13	107070000	107080000
chr13	107460000	107470000
chr13	107470000	107480000
chr13	107600000	107610000
chr13	107640000	107650000
chr13	107840000	107850000
chr13	107880000	107890000
chr13	107890000	107900000
chr13	107950000	107960000
chr13	108040000	108050000
chr13	108150000	108160000
chr13	108210000	108220000
chr13	108290000	108300000
chr13	108310000	108320000
chr13	109110000	109120000
chr13	109220000	109230000
chr13	109230000	109240000
chr13	109260000	109270000
chr13	109370000	109380000
chr13	109440000	109450000
chr13	109630000	109640000
chr13	109680000	109690000
chr13	109820000	109830000
chr13	109900000	109910000
chr13	110000000	110010000
chr13	110010000	110020000
chr13	110020000	110030000
chr13	110140000	110150000
chr13	110270000	110280000
chr13	110280000	110290000
chr13	110390000	110400000
chr13	111480000	111490000
chr13	111490000	111500000
chr13	111530000	111540000
chr13	111570000	111580000
chr13	111580000	111590000
chr13	111680000	111690000
chr13	111720000	111730000
chr13	111800000	111810000
chr13	111810000	111820000
chr13	111890000	111900000
chr13	111900000	111910000
chr13	111970000	111980000
chr13	112030000	112040000
chr13	112100000	112110000
chr13	112150000	112160000
chr13	112410000	112420000
chr13	112430000	112440000
chr13	112440000	112450000
chr13	112460000	112470000
chr13	112510000	112520000
chr13	112650000	112660000
chr13	112660000	112670000
chr13	112750000	112760000
chr13	112770000	112780000
chr13	112800000	112810000
chr13	112920000	112930000
chr13	112980000	112990000
chr13	112990000	113000000
chr13	113030000	113040000
chr13	113040000	113050000
chr13	113200000	113210000
chr13	113210000	113220000
chr13	113260000	113270000
chr13	113270000	113280000
chr13	113290000	113300000
chr13	113580000	113590000
chr13	113590000	113600000
chr13	113600000	113610000
chr13	113610000	113620000
chr13	113660000	113670000
chr13	113730000	113740000
chr13	113740000	113750000
chr13	113790000	113800000
chr13	113810000	113820000
chr13	113830000	113840000
chr13	113850000	113860000
chr13	113870000	113880000
chr13	113880000	113890000
chr13	114020000	114030000
chr13	114200000	114210000
chr13	114380000	114390000
chr13	114450000	114460000
chr13	114460000	114470000
chr13	114810000	114820000
chr13	114930000	114940000
chr13	115080000	115090000
chr13	115090000	115100000
chr13	115100000	115110000
chr13	116290000	116300000
chr13	116300000	116310000
chr13	116310000	116320000
chr13	116510000	116520000
chr13	116700000	116710000
chr13	116710000	116720000
chr13	117020000	117030000
chr13	117110000	117120000
chr13	117200000	117210000
chr13	117210000	117220000
chr13	117220000	117230000
chr13	117280000	117290000
chr13	117290000	117300000
chr13	117600000	117610000
chr13	117950000	117960000
chr13	117970000	117980000
chr13	118380000	118390000
chr13	118710000	118720000
chr13	119400000	119410000
chr13	119420000	119430000
chr13	119430000	119440000
chr13	119460000	119470000
chr13	119480000	119490000
chr13	119630000	119640000
chr13	119680000	119690000
chr13	119690000	119700000
chr13	119720000	119730000
chr13	119740000	119750000
chr13	119750000	119760000
chr13	119780000	119790000
chr13	119790000	119800000
chr13	119960000	119970000
chr13	120040000	120050000
chr13	120310000	120320000
chr14	7720000	7730000
chr14	7740000	7750000
chr14	7770000	7780000
chr14	7790000	7800000
chr14	7800000	7810000
chr14	7810000	7820000
chr14	7820000	7830000
chr14	7850000	7860000
chr14	7990000	8000000
chr14	8000000	8010000
chr14	8050000	8060000
chr14	8080000	8090000
chr14	8090000	8100000
chr14	8130000	8140000
chr14	8140000	8150000
chr14	8170000	8180000
chr14	8210000	8220000
chr14	8280000	8290000
